iter,global_step,episode_return,mean_step_reward,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,lr,seed
11,38400,-512.8179979324341,-5.128180050849915,384,-0.0017267659547115955,0.10281217768788338,2.1482992649078367,0.02819633074104786,0.039131158217787745,0.039131158217787745,0.18582864627242088,0.0012475829382318647,0.0029062500514555724,0.3408060669898987,1.0,0.0007,1
12,41600,-530.3927564620972,-5.303927645683289,416,-0.0017962121536838182,0.09177540168166161,2.138729977607727,0.022704189643263817,0.0446342334151268,0.0446342334151268,0.18815107643604279,0.0015763854476980785,0.007093749823980033,0.14556777477264404,1.0,0.0007,1
13,44800,-473.58751916885376,-4.7358749485015865,448,-0.003688444972271121,0.0710858091711998,2.1487382650375366,0.010367076843976974,0.05676464773714542,0.05676464773714542,0.15483291447162628,0.00317585713419334,0.028729166265111416,0.10174119472503662,1.0,0.0007,1
14,48000,-532.7499499320984,-5.327499232292175,480,-0.0034311100776928784,0.06071648597717285,2.1437548398971558,0.005489584989845753,0.056719674915075305,0.056719674915075305,0.16111563593149186,0.00295589393863425,0.02851041596150026,0.3215025067329407,1.0,0.0007,1
15,51200,-537.1094226837158,-5.3710939311981205,512,-0.0013885371776511946,0.04738746993243694,2.1369463443756103,0.0009357348084449768,0.042648179456591606,0.042648179456591606,0.14052847549319267,0.0013234409252627242,0.0076145832077600065,0.5526102781295776,1.0,0.0007,1
16,54400,-527.1423749923706,-5.271423954963684,544,-0.002097944149980435,0.04254854507744312,2.1335863351821898,-0.002159534487873316,0.04991077370941639,0.04991077370941639,0.11487354636192322,0.0019010726246060587,0.013552083249669522,0.4036390781402588,1.0,0.0007,1
17,57600,-537.9553294181824,-5.379553246498108,576,-0.002074697435173828,0.03459232300519943,2.1255093097686766,-0.006033628713339567,0.04382739476859569,0.04382739476859569,0.08832966387271882,0.00235899297695236,0.013406250049592927,0.453910231590271,1.0,0.0007,1
18,60800,-555.576075553894,-5.555760817527771,608,-0.0032299370212324876,0.04847191274166107,2.106988286972046,-6.386293098330498e-05,0.06669159680604934,0.06669159680604934,0.12202036455273628,0.003979311128206119,0.04185416679829359,0.10407012701034546,1.0,0.0007,1
19,64000,-590.2617835998535,-5.9026178455352785,640,-0.0030462971043306196,0.028424802981317044,2.0924817323684692,-0.009758712723851204,0.05581719055771828,0.05581719055771828,0.12779022082686425,0.0037331916682898257,0.03293749953736551,0.6486688852310181,1.0,0.0007,1
20,67200,-611.2776155471802,-6.112776036262512,672,-0.0017121137037173994,0.02758800406008959,2.0827853441238404,-0.008745964337140321,0.05342344306409359,0.05342344306409359,0.10920248702168464,0.0028815893951115875,0.026364583551185206,0.5993506908416748,1.0,0.0007,1
21,70400,-590.6855316162109,-5.906855344772339,704,-0.0027884170956289367,0.025993108935654163,2.0552149295806883,-0.01034401161596179,0.07458532750606536,0.07458532750606536,0.09790148437023163,0.004375126004744012,0.053427082882262764,0.599949836730957,1.0,0.0007,1
22,73600,-667.2764472961426,-6.6727643394470215,736,-0.002171244721432686,0.03197509832680225,2.0229053020477297,-0.006412748340517282,0.058678155019879344,0.058678155019879344,0.13121357783675194,0.0029267102669121203,0.02438541650772095,0.6968843936920166,1.0,0.0007,1
23,76800,-708.9883871078491,-7.089883828163147,768,-0.0023610414911530596,0.03796650990843773,2.032680058479309,-0.0037045867182314398,0.056584566831588745,0.056584566831588745,0.12763251587748528,0.002983828542347783,0.02678125003585592,0.51275235414505,1.0,0.0007,1
24,80000,-665.2091608047485,-6.652091608047486,800,-0.0025599816086081086,0.031002957373857498,2.0331803798675536,-0.007390306238085032,0.06911262311041355,0.06911262311041355,0.11653846427798271,0.0035958781154488695,0.039541666582226756,0.5759967565536499,1.0,0.0007,1
25,83200,-617.5519142150879,-6.175519037246704,832,-0.0019717157867273015,0.02126474119722843,2.0422218084335326,-0.01176156336441636,0.06192854940891266,0.06192854940891266,0.08283325023949147,0.0024111907783674336,0.018989583093207328,0.6699848771095276,1.0,0.0007,1
26,86400,-571.3135166168213,-5.713135175704956,864,-0.0018777469542013315,0.014745537750422954,2.0584572553634644,-0.01508955042809248,0.05192454345524311,0.05192454345524311,0.07620911225676537,0.002363957652415819,0.01355208344757557,0.7386454343795776,1.0,0.0007,1
27,89600,-626.7581825256348,-6.267581944465637,896,-0.0011585011212931428,0.016801461670547725,2.0518847465515138,-0.013276617135852575,0.04716036655008793,0.04716036655008793,0.05549098700284958,0.0010929384654456763,0.0009374999557621777,0.6913197040557861,1.0,0.0007,1
28,92800,-624.2230682373047,-6.242230501174927,928,-0.001499835241736336,0.013017818611115218,2.0340087890625,-0.015331013593822718,0.04694453254342079,0.04694453254342079,0.07737523578107357,0.002101678520558621,0.0098333336180076,0.6936730146408081,1.0,0.0007,1
29,96000,-598.9206714630127,-5.989206819534302,960,-0.0025336617277158966,0.013156606629490853,2.0411900520324706,-0.01636725841090083,0.07137061581015587,0.07137061581015587,0.07195437923073769,0.003156185950502966,0.03478124924004078,0.7173256874084473,1.0,0.0007,1
30,99200,-578.9916563034058,-5.789916534423828,992,-0.0017197802145577424,0.02232903689146042,2.0236978769302367,-0.010792240034788847,0.05468495562672615,0.05468495562672615,0.06680166237056255,0.0023931068542890994,0.02056250013411045,0.556623101234436,1.0,0.0007,1
31,102400,-567.3437957763672,-5.6734376859664915,1024,-0.0022086925084004337,0.014284108113497496,2.036183738708496,-0.015428475476801396,0.05308925174176693,0.05308925174176693,0.059347611665725705,0.002332539925556608,0.018343750154599547,0.6606806516647339,1.0,0.0007,1
32,105600,-536.8436417579651,-5.368436164855957,1056,-0.002003619430276338,0.015109061915427446,2.038485956192017,-0.014833947643637657,0.05095300935208798,0.05095300935208798,0.06873450726270676,0.0019229660705616565,0.00920833321288228,0.6057184934616089,1.0,0.0007,1
33,108800,-641.1869144439697,-6.411869297027588,1088,-0.001501762918778704,0.01600638488307595,2.019725489616394,-0.013695825170725585,0.05292456038296223,0.05292456038296223,0.04835122525691986,0.0023496021887706277,0.01654166671214625,0.5576080083847046,1.0,0.0007,1
34,112000,-533.3665194511414,-5.333665089607239,1120,-0.0024867273365768217,0.011942493822425604,2.006131315231323,-0.016576793044805527,0.07427229396998883,0.07427229396998883,0.07924010530114174,0.0035716445483570196,0.04255208374088397,0.6068450212478638,1.0,0.0007,1
35,115200,-596.3381175994873,-5.963381505012512,1152,-0.0025604585997643704,0.013557517156004905,2.001328504085541,-0.01579498462378979,0.05446633584797382,0.05446633584797382,0.04961759485304355,0.002060011637878502,0.013885416876291856,0.5995522737503052,1.0,0.0007,1
36,118400,-507.3208179473877,-5.073208222389221,1184,-0.002912356280411288,0.01605302421376109,1.9519293546676635,-0.014405137207359076,0.08677074052393437,0.08677074052393437,0.08062044605612755,0.003719263547101398,0.04408333268947899,0.6006042957305908,1.0,0.0007,1
37,121600,-574.5456285476685,-5.745456504821777,1216,-0.0013868957485344002,0.01141027919948101,1.9791321277618408,-0.015473077446222306,0.057902049645781516,0.057902049645781516,0.04835857599973679,0.0007155600673298337,0.00023958333185873925,0.6353232264518738,1.0,0.0007,1
38,124800,-533.8848218917847,-5.338848295211792,1248,-0.0027214812350770503,0.00847601778805256,1.927515172958374,-0.01775862369686365,0.05948854982852936,0.05948854982852936,0.057188864424824716,0.0037588550010708107,0.038552083726972344,0.7619307637214661,1.0,0.0007,1
39,128000,-587.5557317733765,-5.8755573606491085,1280,-0.0022545570457586984,0.010462075565010309,1.9171422839164733,-0.01619494166225195,0.060509249195456506,0.060509249195456506,0.04190071038901806,0.0016725455901918894,0.012041666777804494,0.6184290647506714,1.0,0.0007,1
40,131200,-612.6540870666504,-6.126541018486023,1312,-0.0021186507003343458,0.013077591452747584,1.837206816673279,-0.013951922859996557,0.06938702799379826,0.06938702799379826,0.05224170535802841,0.002464420914476761,0.01963541628792882,0.6763763427734375,1.0,0.0007,1
41,134400,-605.1065683364868,-6.051065530776977,1344,-0.0027076185074402124,0.010356958210468292,1.8456384301185609,-0.015985523629933596,0.08147894255816937,0.08147894255816937,0.03986919187009334,0.0028686399346058056,0.03542708363384008,0.625139594078064,1.0,0.0007,1
42,137600,-628.737512588501,-6.287374906539917,1376,-0.0019790367586732137,0.011744427029043436,1.8470272064208983,-0.014577094838023186,0.0522011011838913,0.0522011011838913,0.0441792119294405,0.0023193878987528777,0.015145833208225667,0.7069647312164307,1.0,0.0007,1
43,140800,-630.4174661636353,-6.304174613952637,1408,-0.0018246450869094932,0.015655792225152253,1.8093656301498413,-0.012090405169874429,0.04418537653982639,0.04418537653982639,0.05608789026737213,0.0018347400779037126,0.012833333271555603,0.6690404415130615,1.0,0.0007,1
44,144000,-579.9455900192261,-5.799456071853638,1440,-0.0017477614996459945,0.010078695323318242,1.8308653712272644,-0.01501706726849079,0.05233678705990315,0.05233678705990315,0.04416830725967884,0.0020547338535850963,0.00838541688717669,0.7591218948364258,1.0,0.0007,1
45,147200,-563.2615928649902,-5.632615904808045,1472,-0.0014150781433660774,0.010931452084332705,1.7902307629585266,-0.013851659372448921,0.0494890321046114,0.0494890321046114,0.04996036253869533,0.0017137348913837346,0.01186458333977498,0.7672029733657837,1.0,0.0007,1
46,150400,-572.3059597015381,-5.723059706687927,1504,-0.0023465515341959176,0.015511234104633332,1.7399949431419373,-0.011990883573889732,0.07268389761447906,0.07268389761447906,0.05913194306194782,0.0033646564210376173,0.02903125073062256,0.7066715955734253,1.0,0.0007,1
47,153600,-551.2092294692993,-5.5120923137664795,1536,-0.00212104703057161,0.010117971617728472,1.7437476515769958,-0.01449953718110919,0.057751867920160294,0.057751867920160294,0.04676610380411148,0.0018088339267724712,0.014635416882811114,0.7915555834770203,1.0,0.0007,1
48,156800,-573.5960454940796,-5.735960297584533,1568,-0.002089587632333867,0.01266199853271246,1.7586627840995788,-0.013345216121524572,0.05669019296765328,0.05669019296765328,0.03956040646880865,0.002173738845160314,0.015249999775551259,0.7167620658874512,1.0,0.0007,1
49,160000,-584.5472040176392,-5.845472135543823,1600,-0.002173679799074302,0.010535243712365628,1.7001470923423767,-0.013907528389245272,0.056936458498239514,0.056936458498239514,0.03674368932843208,0.0033333214341858667,0.02576041619759053,0.7757086753845215,1.0,0.0007,1
50,163200,-573.8514399528503,-5.738514604568482,1632,-0.001730259462987327,0.014976734202355147,1.7399243474006654,-0.011641135159879922,0.06192058175802231,0.06192058175802231,0.040645727142691615,0.002151479759051884,0.021499999897787347,0.71354079246521,1.0,0.0007,1
51,166400,-634.1002540588379,-6.3410029697418215,1664,-0.0023380940093193914,0.02837830614298582,1.7315511584281922,-0.005464452225714922,0.0761479452252388,0.0761479452252388,0.07858986295759678,0.0025529314141769606,0.026145833905320614,0.5688953399658203,1.0,0.0007,1
52,169600,-602.8354887962341,-6.028354926109314,1696,-0.001345940025911352,0.012207017838954925,1.725782084465027,-0.012500251363962888,0.05917724147439003,0.05917724147439003,0.045779240503907206,0.0023620038060490735,0.019177083444083108,0.7633034586906433,1.0,0.0007,1
53,172800,-666.9601488113403,-6.66960159778595,1728,-0.00137285662619977,0.02036117035895586,1.7318122386932373,-0.008510393369942904,0.0525356400758028,0.0525356400758028,0.060572245717048646,0.0019663283383145338,0.010677083172777203,0.708250105381012,1.0,0.0007,1
54,176000,-580.2850322723389,-5.802850198745728,1760,-0.0024751044737058693,0.014608134422451258,1.7293705224990845,-0.01246474226936698,0.07507777102291584,0.07507777102291584,0.048773419857025144,0.0033940793844542292,0.03480208450928331,0.6527754664421082,1.0,0.0007,1
55,179200,-640.3195934295654,-6.403195943832397,1792,-0.0031435630337800723,0.028129273280501365,1.7274474620819091,-0.006353400647640228,0.08192842155694961,0.08192842155694961,0.06932004876434802,0.003395714471118799,0.03175000012852251,0.6841394305229187,1.0,0.0007,1
56,182400,-607.654634475708,-6.07654616355896,1824,-0.0013487009251548442,0.012096190173178912,1.7307316064834595,-0.0126079217530787,0.051273598521947863,0.051273598521947863,0.04223188981413841,0.0015410474661640195,0.006718750105937943,0.694908618927002,1.0,0.0007,1
57,185600,-574.6935529708862,-5.746935486793518,1856,-0.0019088208278407847,0.013425728864967823,1.7288575768470764,-0.012484531942754984,0.06132304668426514,0.06132304668426514,0.040499402582645415,0.002195202065924758,0.020614583720453085,0.7326047420501709,1.0,0.0007,1
58,188800,-624.8235292434692,-6.248235058784485,1888,-0.001966535830327043,0.010957218427211046,1.6829077482223511,-0.013317003566771745,0.06266326867043973,0.06266326867043973,0.039152908325195315,0.0029156495220396686,0.02529166634194553,0.731177568435669,1.0,0.0007,1
59,192000,-561.484691619873,-5.61484682559967,1920,-0.0015600128586762629,0.011079038213938474,1.7054464221000671,-0.013074957299977541,0.050078120082616806,0.050078120082616806,0.044199083000421524,0.0016848155704813205,0.007718750077765435,0.7274917364120483,1.0,0.0007,1
60,195200,-525.181435585022,-5.2518144130706785,1952,-0.0027802762316422756,0.015069514699280261,1.718107283115387,-0.01242659157142043,0.05810750313103199,0.05810750313103199,0.07352456748485565,0.002158604979196966,0.020343749679159372,0.5281013250350952,1.0,0.0007,1
61,198400,-555.9049978256226,-5.559050130844116,1984,-0.001693117690888668,0.012459315173327924,1.6752832531929016,-0.012216292414814233,0.055192140862345695,0.055192140862345695,0.04305002186447382,0.001196565622378665,0.002552083373302594,0.5896327495574951,1.0,0.0007,1
62,201600,-536.9082417488098,-5.369082612991333,2016,-0.0020821372287855413,0.014214084390550852,1.6621133685112,-0.011596228089183569,0.05745683684945106,0.05745683684945106,0.040274576656520365,0.0026850117988963017,0.017906249733641744,0.652345597743988,1.0,0.0007,1
63,204800,-560.4363584518433,-5.604363694190979,2048,-0.0026019299425533936,0.011483343783766031,1.6303017020225525,-0.013163274712860584,0.05944315604865551,0.05944315604865551,0.03630062360316515,0.002732270513299563,0.02361458317609504,0.6226881742477417,1.0,0.0007,1
64,208000,-620.317503452301,-6.203175206184387,2080,-0.002331642597797412,0.01685123359784484,1.5919825792312623,-0.009825851116329432,0.060561008751392365,0.060561008751392365,0.04079115930944681,0.002328739353472308,0.02371874941745773,0.559145450592041,1.0,0.0007,1
65,211200,-591.6877088546753,-5.91687698841095,2112,-0.003161974228763342,0.014093264751136304,1.569377565383911,-0.011809117160737514,0.07052794247865676,0.07052794247865676,0.03612048905342817,0.0034709812782260444,0.03748958421056159,0.7084066867828369,1.0,0.0007,1
66,214400,-577.2887001037598,-5.772886700630188,2144,-0.0025351102711283604,0.013961853645741939,1.5520157217979431,-0.011074340250343085,0.06604966707527637,0.06604966707527637,0.026302400045096874,0.002703862971249966,0.02922916685929522,0.6123743057250977,1.0,0.0007,1
67,217600,-545.5241270065308,-5.4552414512634275,2176,-0.002587636581234021,0.012018211837857961,1.570215106010437,-0.012280681543052197,0.06865435093641281,0.06865435093641281,0.029818960838019846,0.003863235257451621,0.03517708276485791,0.66536545753479,1.0,0.0007,1
68,220800,-554.8871641159058,-5.548871645927429,2208,-0.0017245537627798902,0.015896112378686666,1.5750571131706237,-0.00952706839889288,0.06385576352477074,0.06385576352477074,0.03390865679830313,0.0037680668043342733,0.0421250001527369,0.6226864457130432,1.0,0.0007,1
69,224000,-555.4212789535522,-5.554212689399719,2240,-0.001961990413799253,0.011065912805497647,1.5176325559616088,-0.011605359334498643,0.06178877875208855,0.06178877875208855,0.026998352818191053,0.003471729416926152,0.03437500083819032,0.7610677480697632,1.0,0.0007,1
70,227200,-541.7901229858398,-5.4179008436203,2272,-0.0012083779693445428,0.011785724479705096,1.531489408016205,-0.010630409512668849,0.04294121153652668,0.04294121153652668,0.023353935591876505,0.0017441760101084623,0.008364583225920796,0.7452560067176819,1.0,0.0007,1
71,230400,-514.6954231262207,-5.146954231262207,2304,-0.0019909122935302228,0.010123232938349247,1.4975911378860474,-0.011905206739902497,0.04871912933886051,0.04871912933886051,0.0298623600974679,0.001882695341193824,0.009083333436865359,0.8018006682395935,1.0,0.0007,1
72,233600,-557.3452072143555,-5.573452191352844,2336,-0.0027444744430443536,0.010696249548345804,1.491026270389557,-0.012306612264364959,0.0670438539236784,0.0670438539236784,0.03229761924594641,0.002005170604390619,0.0192604167124955,0.7373926043510437,1.0,0.0007,1
73,236800,-551.7433428764343,-5.517433104515075,2368,-0.0017607353132043535,0.01869197878986597,1.4562599539756775,-0.006977345235645771,0.05131983831524849,0.05131983831524849,0.06359531469643116,0.001896748783840236,0.01535416697151959,0.7024689316749573,1.0,0.0007,1
74,240000,-544.6891078948975,-5.446891145706177,2400,-0.00254486791021189,0.01229361742734909,1.4418739557266236,-0.010816798359155656,0.0747479785233736,0.0747479785233736,0.04114068746566772,0.002159201994438578,0.01966666653752327,0.6993311643600464,1.0,0.0007,1
75,243200,-523.2672810554504,-5.2326730585098264,2432,-0.00246122944347249,0.01668871222063899,1.4722329020500182,-0.00883920220658183,0.09757055379450322,0.09757055379450322,0.03451718892902136,0.003831804665244266,0.051125000417232516,0.7047783732414246,1.0,0.0007,1
76,246400,-537.2876949310303,-5.372876873016358,2464,-0.0018371790190188086,0.01577688390389085,1.4955844044685365,-0.008904580678790807,0.059733713045716286,0.059733713045716286,0.055938173085451126,0.0020976479485419605,0.01630208335700445,0.6512007117271423,1.0,0.0007,1
77,249600,-549.4184641838074,-5.494184355735779,2496,-0.0017317937839349319,0.012366742081940173,1.5436155200004578,-0.010984577890485524,0.07218022271990776,0.07218022271990776,0.0257472625002265,0.0033500780686175043,0.03445833306759596,0.689143180847168,1.0,0.0007,1
78,252800,-575.1140966415405,-5.75114077091217,2528,-0.001728592683900687,0.016625546291470526,1.5163054823875428,-0.008578873937949538,0.0559289176017046,0.0559289176017046,0.039024589397013185,0.0016345946569365222,0.009375000040745363,0.6475685834884644,1.0,0.0007,1
79,256000,-573.9793038368225,-5.739793281555176,2560,-0.0018633905540919038,0.014359334483742714,1.6001064777374268,-0.010684787761420012,0.07956458739936352,0.07956458739936352,0.034123300574719906,0.00401631450368063,0.04412500006146729,0.6938819885253906,1.0,0.0007,1
80,259200,-521.5150270462036,-5.215150122642517,2592,-0.0015553043546266744,0.014235865697264672,1.5720933556556702,-0.010158304683864116,0.0633119523525238,0.0633119523525238,0.036703888699412344,0.0019671608308292343,0.01423958335071802,0.6541279554367065,1.0,0.0007,1
81,262400,-506.98497009277344,-5.069849891662598,2624,-0.001980097297928296,0.012919275928288699,1.6203614711761474,-0.01172407390549779,0.07846657074987888,0.07846657074987888,0.0397246090695262,0.0033024219592355532,0.03852083303499967,0.6377089023590088,1.0,0.0007,1
82,265600,-565.7935724258423,-5.657935667037964,2656,-0.0022905215418431934,0.011331069190055132,1.6017372250556945,-0.012642358895391226,0.06410104855895042,0.06410104855895042,0.03837298657745123,0.002272767641991219,0.022499999828869476,0.6653320789337158,1.0,0.0007,1
83,268800,-566.4794921875,-5.664795031547547,2688,-0.002069243067797899,0.012393197789788247,1.61672523021698,-0.012039895728230476,0.05655986852943897,0.05655986852943897,0.03852006588131189,0.001629805476115773,0.011260416668665129,0.6621870398521423,1.0,0.0007,1
84,272000,-587.7067289352417,-5.877067241668701,2720,-0.002792588257541251,0.01468631885945797,1.5940066695213317,-0.011389495246112347,0.07087835483253002,0.07087835483253002,0.03103040624409914,0.0034906581218840356,0.03735416745766997,0.7113715410232544,1.0,0.0007,1
85,275200,-513.1112146377563,-5.131112260818481,2752,-0.0015606900191439178,0.013145076483488083,1.6063102960586548,-0.011051254440099,0.05361766554415226,0.05361766554415226,0.040715412423014644,0.0018536448707911339,0.01761458315886557,0.548570990562439,1.0,0.0007,1
86,278400,-504.83161544799805,-5.048316178321838,2784,-0.00222873021906711,0.013803854119032621,1.6163892865180969,-0.011490695364773273,0.05660378262400627,0.05660378262400627,0.045269863493740556,0.0024474576170197596,0.021802083303919063,0.5693745613098145,1.0,0.0007,1
87,281600,-513.8088665008545,-5.138088660240173,2816,-0.0038433647128597315,0.012853861972689628,1.6013764023780823,-0.013430197443813085,0.11772870272397995,0.11772870272397995,0.025657909363508223,0.005306955255220944,0.07896874957805267,0.6480058431625366,1.0,0.0007,1
88,284800,-485.5164451599121,-4.855164499282837,2848,-0.003382954562509699,0.012827142607420683,1.6081713676452636,-0.013051096629351378,0.09803118333220481,0.09803118333220481,0.025649282336235046,0.004375391548094131,0.04871875010430813,0.6533799171447754,1.0,0.0007,1
89,288000,-499.7955102920532,-4.997955040931702,2880,-0.0027063623470797715,0.014972759038209915,1.6252222776412963,-0.01147220516577363,0.08002747371792793,0.08002747371792793,0.024922272935509682,0.004076220310528196,0.047937499545514586,0.5924074053764343,1.0,0.0007,1
90,291200,-514.8988161087036,-5.1489884614944454,2912,-0.00219792668094545,0.011050984263420105,1.6202837347984314,-0.012875271495431662,0.06163582243025303,0.06163582243025303,0.02215406149625778,0.003072229970714514,0.02751041651790729,0.5923811197280884,1.0,0.0007,1
91,294400,-487.1293544769287,-4.871293468475342,2944,-0.0022577214919728304,0.01575681399554014,1.56852445602417,-0.010064558684825897,0.046042057871818545,0.046042057871818545,0.03927851282060146,0.001667319056652957,0.009937499613442924,0.5300107002258301,1.0,0.0007,1
92,297600,-520.1584367752075,-5.201584424972534,2976,-0.002728952835042342,0.010784436948597431,1.5381178855895996,-0.012717912904918194,0.05274138152599335,0.05274138152599335,0.024354489147663118,0.0018210959970043961,0.012291666772216558,0.7008593082427979,1.0,0.0007,1
93,300800,-488.3397464752197,-4.883397450447083,3008,-0.0018022394070285053,0.011909214034676551,1.5112594962120056,-0.010960226971656084,0.04049867056310177,0.04049867056310177,0.01857627984136343,0.0019615545483272394,0.010229166626231745,0.5648640394210815,1.0,0.0007,1
94,304000,-606.4406147003174,-6.064406371116638,3040,-0.00237727529565257,0.020530848018825053,1.491512393951416,-0.007026974856853485,0.05828426145017147,0.05828426145017147,0.05255751647055149,0.0020767410758731506,0.01819791660818737,0.48213428258895874,1.0,0.0007,1
95,307200,-535.7115592956543,-5.357115240097046,3072,-0.002740529484814025,0.010557928960770369,1.5081470966339112,-0.012543035671114922,0.08524277098476887,0.08524277098476887,0.04676226936280727,0.0036543316498886757,0.04555208428064361,0.6267927885055542,1.0,0.0007,1
96,310400,-518.6280937194824,-5.186281008720398,3104,-0.0022996295611180883,0.01576323267072439,1.459320104122162,-0.009011214040219784,0.06522983387112617,0.06522983387112617,0.03601766936480999,0.0026505087342251032,0.021072916768025605,0.5083932876586914,1.0,0.0007,1
97,313600,-517.2941913604736,-5.172942013740539,3136,-0.0017866456627865014,0.01324198916554451,1.4593573451042174,-0.009759224066510797,0.04614253453910351,0.04614253453910351,0.033413798362016675,0.0014889744299604703,0.005833333168993704,0.6750515699386597,1.0,0.0007,1
98,316800,-495.61901664733887,-4.956190247535705,3168,-0.002245696760985694,0.00991981578990817,1.4711045384407044,-0.011996833886951209,0.06371972933411599,0.06371972933411599,0.04212258271872997,0.0028460277360888146,0.033239583438262346,0.5661046504974365,1.0,0.0007,1
99,320000,-487.4501953125,-4.874501843452453,3200,-0.0029993582526222085,0.015768773574382066,1.4315719962120057,-0.009430690854787826,0.0999932587146759,0.0999932587146759,0.028288395330309867,0.003703519896956095,0.04930208461591974,0.38788700103759766,1.0,0.0007,1
100,323200,-498.32880687713623,-4.98328821182251,3232,-0.0018152514347651305,0.009836035873740911,1.4310640811920166,-0.011207873933017254,0.06014430597424507,0.06014430597424507,0.02479409333318472,0.0020644520729573785,0.021239583857823163,0.5942163467407227,1.0,0.0007,1
101,326400,-560.5984644889832,-5.605984582901001,3264,-0.001467075715539945,0.0144539431668818,1.4490912437438965,-0.008731016190722585,0.04582214020192623,0.04582214020192623,0.04659063033759594,0.0013876570101301027,0.007312500150874257,0.5131801962852478,1.0,0.0007,1
102,329600,-516.6532955169678,-5.166533160209656,3296,-0.0016969236410222521,0.012712832912802697,1.4366884589195252,-0.009707391634583474,0.046819237247109416,0.046819237247109416,0.023606660962104797,0.0018775604832652042,0.010520833340706304,0.5872269868850708,1.0,0.0007,1
103,332800,-524.900107383728,-5.249001049995423,3328,-0.0020591886044324602,0.012426217831671239,1.427309250831604,-0.01011917176656425,0.04925750941038132,0.04925750941038132,0.019043662026524542,0.002321572042276377,0.022062499762978405,0.5223026275634766,1.0,0.0007,1
104,336000,-479.9827070236206,-4.799827227592468,3360,-0.002522288667232098,0.02036736812442541,1.4732872247695923,-0.0070714764297008514,0.06184491664171219,0.06184491664171219,0.05046278685331344,0.0019069842004705566,0.014875000162282959,0.49721086025238037,1.0,0.0007,1
105,339200,-529.272650718689,-5.292726411819458,3392,-0.0016746477988199171,0.023001672327518465,1.4448850631713868,-0.0046226617880165575,0.05700067356228829,0.05700067356228829,0.034463731572031975,0.0030738601271900535,0.021927083615446465,0.32095879316329956,1.0,0.0007,1
