iter,global_step,episode_return,mean_step_reward,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,lr,seed
17,57600,-555.0484762191772,-5.550484709739685,576,-0.0018677577025954406,0.031158903241157533,2.0844086408615112,-0.0071323920972645284,0.04408440813422203,0.04408440813422203,0.1030355915427208,0.0025494492292647305,0.015572916623204947,0.279502272605896,1.0,0.0007,2
18,60800,-528.70667552948,-5.287066760063172,608,-0.0021774456601124205,0.035641617700457574,2.079314136505127,-0.005149777885526419,0.05273935608565807,0.05273935608565807,0.061943477019667625,0.0025531245541071074,0.01951041668507969,0.4935266375541687,1.0,0.0007,2
19,64000,-560.7452764511108,-5.607452735900879,640,-0.001825484840665581,0.025562877394258977,2.064316987991333,-0.009687215834856034,0.0550962932407856,0.0550962932407856,0.10473919808864593,0.003015208165744472,0.022593750339001416,0.48589152097702026,1.0,0.0007,2
20,67200,-550.0625333786011,-5.500625185966491,672,-0.0025063278406547984,0.023012460209429264,2.0793547868728637,-0.011793644912540913,0.049463247507810594,0.049463247507810594,0.09753974601626396,0.00243027403121341,0.02007291684858501,0.4835062026977539,1.0,0.0007,2
21,70400,-533.0142259597778,-5.330142307281494,704,-0.00248536924722913,0.015968886204063892,2.04079954624176,-0.014908920973539352,0.055754969641566274,0.055754969641566274,0.06276711523532867,0.0036628320405736386,0.02864583316259086,0.6264066696166992,1.0,0.0007,2
22,73600,-519.101655960083,-5.191016726493835,736,-0.001818229775487712,0.020494912751019,2.0138898134231566,-0.011709671188145875,0.06446188353002072,0.06446188353002072,0.06156291849911213,0.002840829966591019,0.025812499853782356,0.6386622786521912,1.0,0.0007,2
23,76800,-538.5696401596069,-5.385696525573731,768,-0.00281721678674991,0.0223364507779479,1.9865822315216064,-0.011514813546091318,0.07181747630238533,0.07181747630238533,0.0633157279342413,0.0030921830293676802,0.031177082750946283,0.4108108878135681,1.0,0.0007,2
24,80000,-560.9990139007568,-5.609990267753601,800,-0.001543079029050809,0.019748849049210548,2.022611141204834,-0.011894765309989452,0.05453173518180847,0.05453173518180847,0.053639404475688934,0.0025746690167591816,0.02384375031106174,0.6277328133583069,1.0,0.0007,2
25,83200,-572.7542428970337,-5.727542395591736,832,-0.0023425841954692215,0.014775382075458764,2.0036114692687987,-0.014991007559001446,0.05776232108473778,0.05776232108473778,0.058417712524533275,0.0031770109686489294,0.0301145832054317,0.704505443572998,1.0,0.0007,2
26,86400,-614.9681649208069,-6.149681601524353,864,-0.0025701811128140406,0.02341892309486866,2.0097548246383665,-0.010958267189562321,0.06435153782367706,0.06435153782367706,0.05718941576778889,0.003792289468402854,0.042625000374391674,0.6944697499275208,1.0,0.0007,2
27,89600,-599.1452693939209,-5.991452474594116,896,-0.0021634354941779677,0.016526317596435545,1.9966837286949157,-0.01386711373925209,0.05729051791131497,0.05729051791131497,0.07381574138998985,0.002669230956236271,0.017885416792705656,0.7102619409561157,1.0,0.0007,2
28,92800,-582.1419639587402,-5.821419515609741,928,-0.001568192470459806,0.015012182574719191,1.9845195412635803,-0.01390729583799839,0.05342746712267399,0.05342746712267399,0.05949408710002899,0.0030268037269720427,0.02548958376137307,0.6958633661270142,1.0,0.0007,2
29,96000,-594.7208309173584,-5.947208285331726,960,-0.0026148064620404644,0.014254277851432563,1.9992979168891907,-0.01548064611852169,0.07702842056751251,0.07702842056751251,0.07262468226253986,0.0023442155878013993,0.01916666659526527,0.676085352897644,1.0,0.0007,2
30,99200,-580.8001756668091,-5.8080014944076535,992,-0.0027125499675360485,0.017631152644753456,1.9818724870681763,-0.013715698104351758,0.060785415768623355,0.060785415768623355,0.056559167057275775,0.002877379440179928,0.028229167289100587,0.6573594808578491,1.0,0.0007,2
31,102400,-600.4363737106323,-6.0043634557724,1024,-0.0016321103086617051,0.014573522005230188,1.9381270170211793,-0.0137266187928617,0.04316913783550262,0.04316913783550262,0.052030877023935315,0.0022763986271471187,0.011062499867693986,0.6646158695220947,1.0,0.0007,2
32,105600,-592.5960283279419,-5.925960445404053,1056,-0.001493099032047507,0.01868124809116125,1.9474831342697143,-0.01162730548530817,0.05410754904150963,0.05410754904150963,0.05500257983803749,0.0017238651977109823,0.011364583458635025,0.6086149215698242,1.0,0.0007,2
33,108800,-605.6712169647217,-6.056712293624878,1088,-0.0015189804626764669,0.02205177824944258,1.9393090963363648,-0.009886181633919477,0.05275956317782402,0.05275956317782402,0.0574047926813364,0.001952873921256022,0.012677083231392317,0.5943175554275513,1.0,0.0007,2
34,112000,-594.3394365310669,-5.943394389152527,1120,-0.0016752739927614613,0.012685370445251466,1.9317561388015747,-0.014650149643421173,0.06268031150102615,0.06268031150102615,0.07162539102137089,0.0023471591455759963,0.023312499781604858,0.7031698226928711,1.0,0.0007,2
35,115200,-585.6794033050537,-5.856793966293335,1152,-0.0023804164724424482,0.015144014544785023,1.9409636020660401,-0.014218044746667147,0.06697277203202248,0.06697277203202248,0.10102427750825882,0.003684988417082037,0.03921875043015462,0.5782713890075684,1.0,0.0007,2
36,118400,-610.9807891845703,-6.109807729721069,1184,-0.0020904228873065865,0.017314969189465047,1.9749835968017577,-0.013182773627340794,0.057663692906498906,0.057663692906498906,0.07524679526686669,0.002161660386629159,0.014875000342726707,0.7172493934631348,1.0,0.0007,2
37,121600,-596.8398876190186,-5.968398933410644,1216,-0.002177635611364792,0.014590479992330074,1.9705716729164124,-0.014588111825287343,0.06581552363932133,0.06581552363932133,0.046646732836961746,0.003131346617011773,0.03013541755499318,0.7234272956848145,1.0,0.0007,2
38,124800,-552.8488245010376,-5.5284884691238405,1248,-0.002390313640838304,0.012345315329730511,1.9651299595832825,-0.01586895501241088,0.05237629003822804,0.05237629003822804,0.05485482439398766,0.001626632891567583,0.007791666634147987,0.7055143117904663,1.0,0.0007,2
39,128000,-554.9113550186157,-5.549113292694091,1280,-0.0020225023813157605,0.013772301375865936,2.01181845664978,-0.015254535991698504,0.06891951039433479,0.06891951039433479,0.06262043379247188,0.0037071256243519867,0.03926041645463556,0.695388674736023,1.0,0.0007,2
40,131200,-529.2645559310913,-5.292645645141602,1312,-0.0019129636795065963,0.011375642288476229,1.9876318454742432,-0.01610146081075072,0.055711564421653745,0.055711564421653745,0.05780589580535889,0.0018237071155466633,0.008083333179820329,0.7161436080932617,1.0,0.0007,2
41,134400,-603.4240837097168,-6.0342408418655396,1344,-0.0024485365995981835,0.013937038648873568,1.9977184891700746,-0.015457201469689607,0.0713970098644495,0.0713970098644495,0.044538182020187375,0.004551775794244725,0.052437499712686984,0.6842976212501526,1.0,0.0007,2
42,137600,-539.5026168823242,-5.395026235580445,1376,-0.001865243966506913,0.01100739473477006,1.991175150871277,-0.016273298487067222,0.06120224371552467,0.06120224371552467,0.04211792834103108,0.0014825876409316728,0.0018750000279396772,0.6907908320426941,1.0,0.0007,2
43,140800,-539.4454078674316,-5.394453973770141,1408,-0.0018772500287353334,0.01051478423178196,2.0351897716522216,-0.016971754748374222,0.06552915945649147,0.06552915945649147,0.04196075312793255,0.004159042987158813,0.03419791671913117,0.7119503021240234,1.0,0.0007,2
44,144000,-536.5721635818481,-5.365721807479859,1440,-0.003931739487025609,0.012681750021874905,2.024101400375366,-0.01783187808468938,0.09212111756205558,0.09212111756205558,0.04858480989933014,0.003984718880384463,0.0473437508859206,0.6650434732437134,1.0,0.0007,2
45,147200,-579.4214782714844,-5.794214606285095,1472,-0.0019636406995123144,0.009163922537118197,2.0379005670547485,-0.01776068489998579,0.07593234367668629,0.07593234367668629,0.03235692996531725,0.004099324342679501,0.044885416398756206,0.6825779676437378,1.0,0.0007,2
46,150400,-625.6285152435303,-6.256284971237182,1504,-0.0020821953140547577,0.010214034747332335,1.9969006419181823,-0.016944183874875306,0.053520103171467784,0.053520103171467784,0.048907164856791495,0.0033612744155119235,0.022916666138917206,0.6797802448272705,1.0,0.0007,2
47,153600,-565.5800819396973,-5.655800719261169,1536,-0.0022570113382923028,0.012252319604158401,2.0165512800216674,-0.016296363808214663,0.06572220139205456,0.06572220139205456,0.03893868066370487,0.0033935306521028436,0.03691666666418314,0.5968105792999268,1.0,0.0007,2
48,156800,-595.3262739181519,-5.953262848854065,1568,-0.0018283009494771464,0.015587134286761284,1.9779981255531311,-0.01381471436470747,0.05153647735714913,0.05153647735714913,0.06129675582051277,0.0022875182039582874,0.009812500118277967,0.525908350944519,1.0,0.0007,2
49,160000,-582.001953125,-5.82001980304718,1600,-0.0017721889561314263,0.010710386279970407,1.9819711089134215,-0.016236706636846066,0.052497833594679834,0.052497833594679834,0.033984316512942314,0.002240892134433519,0.014593749679625035,0.7176763415336609,1.0,0.0007,2
50,163200,-607.4767146110535,-6.074767179489136,1632,-0.0020044771494188486,0.014117817673832179,1.9977689266204834,-0.014923257101327182,0.0568189512938261,0.0568189512938261,0.03114959578961134,0.0023557465276111285,0.011927083517366554,0.5693064332008362,1.0,0.0007,2
51,166400,-590.9491996765137,-5.9094917631149295,1664,-0.0024784007157044206,0.014423246774822474,2.0031354904174803,-0.015298132225871086,0.06637254096567631,0.06637254096567631,0.062388505041599276,0.003175053417363804,0.038083333242684606,0.48247480392456055,1.0,0.0007,2
52,169600,-580.0486688613892,-5.80048659324646,1696,-0.003077372614216678,0.012953814212232828,2.001742589473724,-0.016617890819907187,0.07369294986128808,0.07369294986128808,0.03619570508599281,0.0037779007194343865,0.039541665732394905,0.7140347957611084,1.0,0.0007,2
53,172800,-535.4441938400269,-5.3544419527053835,1728,-0.0013169911586253136,0.009287358354777097,2.0278820753097535,-0.01695213243365288,0.04763108268380165,0.04763108268380165,0.04602640811353922,0.0026567755237932806,0.016135416645556688,0.7784282565116882,1.0,0.0007,2
54,176000,-548.7353763580322,-5.487353754043579,1760,-0.00288351065795478,0.009482521750032901,1.9915495991706849,-0.01805774513632059,0.08118157461285591,0.08118157461285591,0.04515975024551153,0.0024318889474683426,0.013218749826774002,0.6501257419586182,1.0,0.0007,2
55,179200,-536.4136276245117,-5.364136486053467,1792,-0.0022041365488742583,0.007926715398207307,2.01351056098938,-0.018375884182751177,0.06976906694471836,0.06976906694471836,0.047790469415485856,0.003825385605160945,0.042041666945442556,0.632533848285675,1.0,0.0007,2
56,182400,-530.9404630661011,-5.309404535293579,1824,-0.0015446716537990568,0.007819146476686,2.0135117292404177,-0.01777021512389183,0.04777039960026741,0.04777039960026741,0.04242608584463596,0.002328769583256269,0.010260416782693937,0.7392126321792603,1.0,0.0007,2
57,185600,-550.1546440124512,-5.50154646396637,1856,-0.0018603693760232964,0.008233713498339058,2.0108315467834474,-0.01785182785242796,0.05634092837572098,0.05634092837572098,0.029035540856420995,0.0032419580515137512,0.034500000311527404,0.7125064730644226,1.0,0.0007,2
58,188800,-480.8713083267212,-4.8087131118774415,1888,-0.002649485699715992,0.012115393113344908,2.005599570274353,-0.01664778422564268,0.06534604802727699,0.06534604802727699,0.06406202241778373,0.003047983117722964,0.03160416609607637,0.7251353859901428,1.0,0.0007,2
59,192000,-502.23015880584717,-5.022301607131958,1920,-0.001328397966268824,0.009890211746096611,2.037771797180176,-0.016761009115725756,0.04836183041334152,0.04836183041334152,0.03386751525104046,0.0016460593869863267,0.005385416687931866,0.7035225629806519,1.0,0.0007,2
60,195200,-495.9188003540039,-4.959188046455384,1952,-0.0022896392444380353,0.01062581678852439,2.0393975734710694,-0.01737070633098483,0.050425803661346434,0.050425803661346434,0.04868926964700222,0.0018136154121759901,0.008072916604578494,0.6513321399688721,1.0,0.0007,2
61,198400,-528.9025449752808,-5.289025449752808,1984,-0.0022769634165451967,0.011077920533716678,2.0376705169677733,-0.017114707734435797,0.06249026544392109,0.06249026544392109,0.03757794536650181,0.003157562333218563,0.032697916711913425,0.5519735813140869,1.0,0.0007,2
62,201600,-470.22369480133057,-4.702236881256104,2016,-0.0033748042793401824,0.011694331280887127,2.052539849281311,-0.018053036369383334,0.06434608958661556,0.06434608958661556,0.0451144315302372,0.0028751012381701612,0.02873958380514523,0.6322036981582642,1.0,0.0007,2
63,204800,-488.2779288291931,-4.882779240608215,2048,-0.0025720484080181127,0.013039707764983177,2.04666531085968,-0.016518846992403267,0.053973542898893355,0.053973542898893355,0.042921925149858,0.0017434198660351073,0.010364583459158893,0.6348727941513062,1.0,0.0007,2
64,208000,-540.403920173645,-5.404039278030395,2080,-0.0034299659432533323,0.008263932215049863,2.052786874771118,-0.019825868122279645,0.06814916059374809,0.06814916059374809,0.030773791298270226,0.0032157530324195306,0.03395833403046709,0.6824902296066284,1.0,0.0007,2
65,211200,-510.0615510940552,-5.100615715980529,2112,-0.0027485511219516924,0.01116268839687109,2.0294245004653932,-0.017461451049894095,0.06127023212611675,0.06127023212611675,0.03587996028363705,0.002853284784215491,0.02736458363942802,0.6316426992416382,1.0,0.0007,2
66,214400,-508.6815528869629,-5.086815433502197,2144,-0.002997880700626432,0.011529205180704594,2.037010407447815,-0.017603381909430026,0.06380397193133831,0.06380397193133831,0.031266515515744685,0.0034633136892819175,0.03583333387505263,0.5827854871749878,1.0,0.0007,2
67,217600,-515.7990236282349,-5.157990236282348,2176,-0.00250819533248432,0.010048779752105474,2.04249222278595,-0.017908727191388606,0.05411634221673012,0.05411634221673012,0.03427143469452858,0.0022491556708712536,0.011145833309274166,0.3375961184501648,1.0,0.0007,2
68,220800,-536.6440105438232,-5.3664402532577515,2208,-0.002489551868677764,0.009155245777219535,2.0293116569519043,-0.01820504469797015,0.060872117057442665,0.060872117057442665,0.03190719317644834,0.0034268326438917085,0.03912499950965866,0.6714950203895569,1.0,0.0007,2
69,224000,-549.332649230957,-5.493326239585876,2240,-0.0029265840426475425,0.010780103225260972,2.029520130157471,-0.0178317335434258,0.07111499011516571,0.07111499011516571,0.030836808122694494,0.0024979194851778757,0.021916666603647172,0.5656117796897888,1.0,0.0007,2
70,227200,-521.1468076705933,-5.211468024253845,2272,-0.002896916689428819,0.008528063213452697,2.0289618492126467,-0.018922503106296062,0.06470892354846,0.06470892354846,0.024467332661151885,0.0030526799986558607,0.025864583277143537,0.8059845566749573,1.0,0.0007,2
71,230400,-568.0533256530762,-5.680533084869385,2304,-0.001959870498064742,0.011254171561449765,2.0043447852134704,-0.016376231983304023,0.0558078046888113,0.0558078046888113,0.029559328220784664,0.002002868186538264,0.013385416613891721,0.7980916500091553,1.0,0.0007,2
72,233600,-520.1824979782104,-5.201824979782105,2336,-0.001239837335522065,0.01112508811056614,1.9867814183235168,-0.015545107424259186,0.053890055045485497,0.053890055045485497,0.03324526622891426,0.0020468262388034786,0.014927083242218942,0.6520087718963623,1.0,0.0007,2
73,236800,-542.804488658905,-5.428044905662537,2368,-0.0020876710958157574,0.011609275545924901,1.989091956615448,-0.01617395244538784,0.0561661671847105,0.0561661671847105,0.031225032173097134,0.0017663532336895682,0.011125000059837475,0.49690449237823486,1.0,0.0007,2
74,240000,-575.5720977783203,-5.755721178054809,2400,-0.0017255569274420956,0.012982221879065036,2.0015307903289794,-0.015249753557145595,0.049077022820711136,0.049077022820711136,0.036406611651182176,0.002380603959319533,0.014812500309199094,0.5683060884475708,1.0,0.0007,2
75,243200,-501.92052364349365,-5.019205260276794,2432,-0.002351669393363398,0.015030511748045683,2.014953637123108,-0.014985949359834194,0.05321288555860519,0.05321288555860519,0.03972399868071079,0.00253679643137853,0.01902083325840067,0.6542675495147705,1.0,0.0007,2
76,246400,-544.9512529373169,-5.449512467384339,2464,-0.0014511001327482732,0.011047180276364088,2.01382098197937,-0.016065719164907934,0.04339502975344658,0.04339502975344658,0.03091087844222784,0.0010193725323928387,0.0017291666648816318,0.6493767499923706,1.0,0.0007,2
77,249600,-549.1477928161621,-5.491478147506714,2496,-0.001574748526016867,0.01055908715352416,1.9966424822807312,-0.016261629201471804,0.050889056921005246,0.050889056921005246,0.0274729298427701,0.0020790598689940385,0.015072916365170386,0.8018251657485962,1.0,0.0007,2
78,252800,-530.9891128540039,-5.309890961647033,2528,-0.002648944496603978,0.012052806001156569,2.011071252822876,-0.01673325365409255,0.05918214544653892,0.05918214544653892,0.039366190880537034,0.0029125947432488775,0.02223958307877183,0.707290768623352,1.0,0.0007,2
79,256000,-476.9330835342407,-4.769330787658691,2560,-0.0028379156164592078,0.008673481596633791,1.9907326817512512,-0.018408501520752907,0.07113350629806518,0.07113350629806518,0.03431500904262066,0.003395775465470639,0.03190624992130324,0.7415746450424194,1.0,0.0007,2
80,259200,-533.8309392929077,-5.338309140205383,2592,-0.002130320381780626,0.01464434377849102,2.0173342704772947,-0.014981490466743708,0.06439452655613423,0.06439452655613423,0.028002689033746718,0.0027068152689038597,0.02640624976484105,0.6654260158538818,1.0,0.0007,2
81,262400,-522.6698207855225,-5.226698217391967,2624,-0.0022719899073903706,0.008639265131205321,2.006548357009888,-0.018017840385437012,0.059502594918012616,0.059502594918012616,0.020661524683237075,0.0025695310527238994,0.02123958331067115,0.8275749683380127,1.0,0.0007,2
82,265600,-484.7809453010559,-4.847809376716614,2656,-0.002598589236460014,0.01275753490626812,2.0085387945175173,-0.01630520951002836,0.05714925937354565,0.05714925937354565,0.03998401910066605,0.0025135811811209637,0.019791666950914076,0.5578385591506958,1.0,0.0007,2
83,268800,-493.6629934310913,-4.936629838943482,2688,-0.001933542575864222,0.009899616520851851,2.0329488277435304,-0.01731322202831507,0.05895759649574757,0.05895759649574757,0.028716829605400562,0.0023059684986959867,0.018968750117346646,0.6376252174377441,1.0,0.0007,2
84,272000,-541.6495609283447,-5.4164956760406495,2720,-0.0022736431006730395,0.013419263157993555,2.0081997394561766,-0.015646008495241403,0.04773852527141571,0.04773852527141571,0.031912784278392795,0.0017028720321845474,0.005895833246177063,0.6846280097961426,1.0,0.0007,2
85,275200,-497.65656900405884,-4.976565837860107,2752,-0.002050826470872069,0.01496156519278884,1.9981433391571044,-0.014551476854830981,0.04909959696233272,0.04909959696233272,0.03807705994695425,0.002287525034627385,0.018177083577029407,0.6668148040771484,1.0,0.0007,2
86,278400,-499.4052724838257,-4.9940529680252075,2784,-0.0018670667636325078,0.012323184870183468,2.0078869104385375,-0.015784342773258686,0.050193365663290024,0.050193365663290024,0.033990371972322464,0.0020650205951837836,0.015239583363290876,0.7035535573959351,1.0,0.0007,2
87,281600,-522.6773586273193,-5.226773767471314,2816,-0.0019616047364543034,0.009831173997372388,2.0212599992752076,-0.017258617375046015,0.05300559848546982,0.05300559848546982,0.029097278229892255,0.0019266669012735454,0.01529166648251703,0.6782659292221069,1.0,0.0007,2
88,284800,-517.9373497962952,-5.179373593330383,2848,-0.002590144732423738,0.013961773086339235,2.0354218006134035,-0.015963476058095692,0.060610770061612126,0.060610770061612126,0.020605103485286234,0.002999297689531389,0.027333333157002926,0.6362830400466919,1.0,0.0007,2
89,288000,-501.2766180038452,-5.01276617527008,2880,-0.002970955163783706,0.00906035234220326,2.047349047660828,-0.018914269283413887,0.06466308571398258,0.06466308571398258,0.028350681625306608,0.0027261304232537014,0.02038541678339243,0.7053127288818359,1.0,0.0007,2
90,291200,-509.6373596191406,-5.096373500823975,2912,-0.002075358148509032,0.009989642072468996,2.0374130487442015,-0.01745466757565737,0.04969803988933563,0.04969803988933563,0.0346810108050704,0.0031171231166821447,0.028593749899300747,0.7317934036254883,1.0,0.0007,2
91,294400,-489.48357677459717,-4.894835886955261,2944,-0.0025284444513575368,0.013212174084037543,2.047019386291504,-0.016392550338059662,0.05891589298844337,0.05891589298844337,0.03896083738654852,0.0020406210620433967,0.013406249822583049,0.6203532218933105,1.0,0.0007,2
92,297600,-482.5058283805847,-4.825058369636536,2976,-0.0019830579557069683,0.012255413550883531,2.027950382232666,-0.016134854685515166,0.05969533994793892,0.05969533994793892,0.044581951573491096,0.0029631048688328965,0.022562500042840838,0.6703084707260132,1.0,0.0007,2
93,300800,-483.44748973846436,-4.834474897384643,3008,-0.002487922719961144,0.013453495036810637,2.0441412925720215,-0.016202587727457286,0.05815362185239792,0.05815362185239792,0.03465834520757198,0.00252351894887521,0.022093749942723662,0.6923202276229858,1.0,0.0007,2
94,304000,-493.0456323623657,-4.930456538200378,3040,-0.0023350067631108472,0.012132372893393039,2.035630297660828,-0.016625123284757137,0.05845512226223946,0.05845512226223946,0.02677430007606745,0.0021868296760671046,0.013958333735354244,0.7744743824005127,1.0,0.0007,2
95,307200,-512.9415693283081,-5.129415550231934,3072,-0.002591582257261793,0.008318761363625526,2.0178054571151733,-0.01861025542020798,0.050070854276418685,0.050070854276418685,0.025890403240919114,0.00232230952824594,0.014989583339774981,0.7877690196037292,1.0,0.0007,2
96,310400,-552.1180438995361,-5.521180772781372,3104,-0.003048059041340245,0.008354750694707036,2.006317973136902,-0.018933862820267676,0.06985240988433361,0.06985240988433361,0.03029420766979456,0.0032335316587718717,0.03354166627395898,0.8212526440620422,1.0,0.0007,2
97,313600,-521.2361373901367,-5.212361493110657,3136,-0.002067011168013089,0.01686884053051472,2.0310925483703612,-0.013943515997380019,0.05502910725772381,0.05502910725772381,0.027685231901705264,0.0025656944213564704,0.01832291674509179,0.7100684642791748,1.0,0.0007,2
98,316800,-493.3189706802368,-4.933189640045166,3168,-0.0024645317648925415,0.006641506729647517,1.9939165115356445,-0.01908294279128313,0.06482542604207993,0.06482542604207993,0.01905881753191352,0.002742740933901165,0.027229166682809593,0.80768883228302,1.0,0.0007,2
99,320000,-489.98777770996094,-4.899877896308899,3200,-0.003204318412734808,0.01289354609325528,1.9928910732269287,-0.016686455346643925,0.06129083409905434,0.06129083409905434,0.03842248506844044,0.0028290440372088256,0.022187499748542904,0.7367647886276245,1.0,0.0007,2
100,323200,-518.8188285827637,-5.188188056945801,3232,-0.003369183360366135,0.011424240935593844,2.0044209361076355,-0.01770127173513174,0.08146649338304997,0.08146649338304997,0.029501748457551002,0.0037800584235824232,0.043156249728053805,0.7794915437698364,1.0,0.0007,2
101,326400,-532.3424506187439,-5.323424525260926,3264,-0.0027218086514621655,0.01434826124459505,1.9744916200637816,-0.015292593743652105,0.0728866558521986,0.0728866558521986,0.03168044593185186,0.0034497913875398403,0.034614582819631326,0.7303826212882996,1.0,0.0007,2
102,329600,-499.1152334213257,-4.991152329444885,3296,-0.002539295844869516,0.011772075854241847,2.010093927383423,-0.01675419695675373,0.07047826573252677,0.07047826573252677,0.03407310042530298,0.003101192229952622,0.028479166515171527,0.7049506902694702,1.0,0.0007,2
103,332800,-479.03752613067627,-4.790375208854675,3328,-0.003385574182999962,0.01007120991125703,2.015748691558838,-0.01850745566189289,0.061767977103590964,0.061767977103590964,0.030759723298251627,0.003003386923229673,0.02716666628693929,0.6577328443527222,1.0,0.0007,2
104,336000,-513.8416805267334,-5.138416714668274,3360,-0.0024994064677739567,0.013995029777288438,2.0095030069351196,-0.015596920996904374,0.0614324439316988,0.0614324439316988,0.043140869587659836,0.002237455188880146,0.019979166483972223,0.6299920082092285,1.0,0.0007,2
105,339200,-498.24708557128906,-4.9824707269668576,3392,-0.002435363115374134,0.011463305354118348,1.9989852905273438,-0.01669356310740113,0.07092840820550919,0.07092840820550919,0.026059561967849733,0.002768009989087152,0.026302083249902353,0.7854241132736206,1.0,0.0007,2
