iter,global_step,episode_return,mean_step_reward,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,lr,seed
23,76800,-487.059419631958,-4.87059407711029,768,-0.0004099045476475549,2706.0121154785156,2.1616015136241913,1352.984031677246,53.123340738005936,0.0005042503206032518,0.0001822916674427688,-0.00741732120513916,1.0,0.0005,0
24,80000,-489.5301561355591,-4.895301570892334,800,-0.00038026203550711735,2831.771759033203,2.1521105915308,1415.8639907836914,51.86861988855526,0.0013700218823947078,0.005625000016152626,-0.0045163631439208984,1.0,0.0005,0
25,83200,-470.3396739959717,-4.703396544456482,832,-0.000615218885720914,2445.088821411133,2.153127819299698,1222.5223083496094,52.32414621300995,0.0006656413041815164,0.000260416665696539,-0.014036893844604492,1.0,0.0005,0
26,86400,-484.2597064971924,-4.842597131729126,864,-0.00029912991876379635,2497.233383178711,2.149610012769699,1248.5949172973633,55.68535900209099,0.0009032644411496012,0.0011979166993114632,-0.017956137657165527,1.0,0.0005,0
27,89600,-473.87007331848145,-4.738700804710388,896,0.00017757012926877813,2482.2565155029297,2.151964634656906,1241.106948852539,52.63903324957937,0.0008787054302961955,0.00221354166205856,-0.007912278175354004,1.0,0.0005,0
28,92800,-491.4306879043579,-4.9143067693710325,928,-0.0007167024535013056,2585.949249267578,2.149481549859047,1292.9524154663086,54.44566715089604,0.001098075997561443,0.002552083369664615,-0.01658153533935547,1.0,0.0005,0
29,96000,-432.4637327194214,-4.324637436866761,960,-0.001188923685355281,1985.6002960205078,2.144470661878586,992.7775192260742,50.371731909457594,0.0013012116376108652,0.006901041626406368,-0.0018402338027954102,1.0,0.0005,0
30,99200,-460.8217077255249,-4.608217210769653,992,6.99726700494896e-05,2281.123580932617,2.14934866130352,1140.540382385254,50.48931671096943,0.00047319878569905457,0.00018229167471872643,-0.03182089328765869,1.0,0.0005,0
31,102400,-488.95760917663574,-4.889576215744018,1024,0.00028811759822477967,2630.1444702148438,2.1548676043748856,1315.0509643554688,54.289089884608984,0.0008468913640631997,0.001927083358168602,-0.008034467697143555,1.0,0.0005,0
32,105600,-470.1190023422241,-4.701189932823181,1056,-0.00024181730884542674,2379.9703674316406,2.1453822553157806,1189.9634628295898,53.96060013351962,0.0007234577894911165,7.812499825377017e-05,-0.011567831039428711,1.0,0.0005,0
33,108800,-469.09852409362793,-4.690985255241394,1088,0.00030845150352742934,2390.8751678466797,2.1450380980968475,1195.4164276123047,53.938126928173006,0.0009913603437331207,0.002916666675446322,-0.005588054656982422,1.0,0.0005,0
34,112000,-469.83668661117554,-4.698366937637329,1120,-0.0011147543524081538,2425.832000732422,2.13930980861187,1212.8935012817383,52.142641263548285,0.0009005151332536082,0.0024739583022892475,-0.009221673011779785,1.0,0.0005,0
35,115200,-484.45207023620605,-4.844520516395569,1152,-0.00037197947515475727,2605.978302001953,2.122992232441902,1302.967544555664,56.32931467844173,0.0008367041994011715,0.00020833333837799728,-0.008103370666503906,1.0,0.0005,0
36,118400,-462.9324207305908,-4.62932403087616,1184,-0.0009498429131475916,2365.73681640625,2.120038092136383,1182.8462295532227,55.05910537345335,0.0010850696646690582,0.0007812499934516381,-0.01629483699798584,1.0,0.0005,0
37,121600,-480.4371829032898,-4.804371771812439,1216,-0.00020383763475667616,2440.6223907470703,2.1243279725313187,1220.2897491455078,55.56091632321477,0.0008384085252833882,0.0011458333174232394,-0.010274291038513184,1.0,0.0005,0
38,124800,-471.04482078552246,-4.710448265075684,1248,-0.0007984548918374967,2357.744583129883,2.128460317850113,1178.850242614746,53.995062147732824,0.0007378744129488441,0.0009374999935971573,-0.008935213088989258,1.0,0.0005,0
39,128000,-474.4724702835083,-4.744724607467651,1280,-0.00025245439431920147,2397.497116088867,2.1200634837150574,1198.7270889282227,56.48156676720828,0.0007008835171979314,5.208333459449932e-05,-0.01044154167175293,1.0,0.0005,0
40,131200,-457.41103744506836,-4.574110503196716,1312,-1.1187592546590963e-05,2173.588424682617,2.1206755936145782,1086.7729568481445,54.81066198647022,0.001159451063813908,0.0007031250279396772,-0.010386347770690918,1.0,0.0005,0
41,134400,-446.87127685546875,-4.468712618350983,1344,-0.0002294939930265194,2120.1766662597656,2.1242760121822357,1060.0668754577637,51.82728390255943,0.0006281872355208158,0.0005208333350310568,-0.006603360176086426,1.0,0.0005,0
42,137600,-473.4505796432495,-4.73450578212738,1376,0.00014873278556271075,2311.697723388672,2.1184731274843216,1155.8278121948242,56.75477800471708,0.000685297821292485,0.00031250001484295353,-0.0037806034088134766,1.0,0.0005,0
43,140800,-444.4201431274414,-4.444201424121856,1408,-0.0004992639064630433,2013.946533203125,2.125116243958473,1006.9515190124512,53.201104966923594,0.0007563820961428447,0.0004427083404152654,-0.011399507522583008,1.0,0.0005,0
44,144000,-463.4232130050659,-4.634232068061829,1440,-0.0009794560328736934,2246.1695404052734,2.1216651499271393,1123.0625457763672,57.75083738891408,0.001241709601573051,0.0032291666575474665,-0.003431558609008789,1.0,0.0005,0
45,147200,-479.0422611236572,-4.790422949790955,1472,-0.0006568172685554874,2413.335433959961,2.1297838538885117,1206.645751953125,58.79531901376322,0.0009409351187065463,0.00020833333110203966,-0.007423758506774902,1.0,0.0005,0
46,150400,-494.8166980743408,-4.9481669473648076,1504,8.3986354725063e-05,2475.9566345214844,2.122747927904129,1237.9571685791016,58.316183312796056,0.0010699393671990444,0.0012239583338669036,-0.007570505142211914,1.0,0.0005,0
47,153600,-471.40858602523804,-4.714085803031922,1536,6.84416406535604e-05,2318.4740295410156,2.124815955758095,1159.2158508300781,56.75390397477895,0.0006218009294804456,0.0,-0.0035805702209472656,1.0,0.0005,0
48,156800,-488.8613977432251,-4.888614373207092,1568,-0.0003499742683135132,2464.669906616211,2.1209182292222977,1232.3133544921875,61.82243877463043,0.0004620440940931229,5.208333459449932e-05,-0.0043222904205322266,1.0,0.0005,0
49,160000,-487.4829149246216,-4.874829225540161,1600,-0.0005546171039289005,2574.693313598633,2.1251238584518433,1287.3248672485352,61.30416057817638,0.0007498675278162638,0.00020833333110203966,-0.0047948360443115234,1.0,0.0005,0
50,163200,-442.82127237319946,-4.428212673664093,1632,-0.0013551527181334677,2059.38761138916,2.123930513858795,1029.6712112426758,57.076179875060916,0.0017780078098900433,0.013229166586825158,-0.0003420114517211914,1.0,0.0005,0
51,166400,-449.41955280303955,-4.494195671081543,1664,-0.00063780804257485,2036.1286926269531,2.130234733223915,1018.0424194335938,58.066892803646624,0.0009572563990337742,0.0036458333015616518,-0.003390073776245117,1.0,0.0005,0
52,169600,-462.12352657318115,-4.621235189437866,1696,-0.0006301954514125185,2140.459442138672,2.1308447271585464,1070.207763671875,57.98883490357548,0.0011138512521716827,0.0034895833960035816,-0.003642559051513672,1.0,0.0005,0
53,172800,-466.87469244003296,-4.668746871948242,1728,-0.00024366182497015387,2239.7859954833984,2.131958857178688,1119.8713912963867,61.35428645508364,0.0007808175471388074,0.0009375000081490725,-0.0015668869018554688,1.0,0.0005,0
54,176000,-444.0498266220093,-4.4404980564117436,1760,-0.0001044309916462538,1974.977294921875,2.1249445974826813,987.4672927856445,54.51094005536288,0.00042571730011848165,0.0,-0.00205838680267334,1.0,0.0005,0
55,179200,-472.50054931640625,-4.725005326271057,1792,-0.00011996636406941263,2343.7354431152344,2.1345246732234955,1171.8462524414062,62.04959646286443,0.0006049460957348132,0.001041666662786156,-0.0027021169662475586,1.0,0.0005,0
56,182400,-449.0982503890991,-4.490982427597046,1824,0.00033814852357494374,2067.6234817504883,2.122331589460373,1033.7908477783203,59.48239014670253,0.001497640755133637,0.002031250041909516,-0.0003402233123779297,1.0,0.0005,0
57,185600,-430.56322145462036,-4.3056320953369145,1856,-0.0006540401038606092,1878.6504287719727,2.1329414397478104,939.3032302856445,56.13434384902939,0.0013047132340495296,0.004609375067957444,-0.005258440971374512,1.0,0.0005,0
58,188800,-409.2904281616211,-4.092904386520385,1888,1.3136771338739806e-05,1673.2730026245117,2.1323440968990326,836.6151885986328,54.59230488026515,0.0006240948608825666,0.0003385416821402032,-0.0021857023239135742,1.0,0.0005,0
59,192000,-480.30126428604126,-4.80301263332367,1920,5.623818322453289e-05,2307.618148803711,2.125188022851944,1153.7878799438477,64.08351969206706,0.0012583181990072807,0.0022656250184809323,-0.0023517608642578125,1.0,0.0005,0
60,195200,-458.3680958747864,-4.583681077957153,1952,-0.0004739715234851616,2085.4227981567383,2.1197882145643234,1042.6896934509277,60.60937491711229,0.0004323660315896377,7.812499825377017e-05,-0.002510547637939453,1.0,0.0005,0
61,198400,-427.61989736557007,-4.276198704242706,1984,-1.7567896611614398e-06,1797.0599899291992,2.1220442950725555,898.5087623596191,56.34562493907288,0.0017636789930299132,0.006328125029540388,-0.0023682117462158203,1.0,0.0005,0
62,201600,-433.94307708740234,-4.339430928230286,2016,-0.0009625876550338752,1891.4678802490234,2.1218139827251434,945.7117614746094,57.55624549230561,0.002161318900107884,0.009869791625533253,-0.0016756057739257812,1.0,0.0005,0
63,204800,-473.57239818573,-4.735723996162415,2048,-0.00022073593803884073,2248.838623046875,2.111176609992981,1124.397964477539,64.16089426213875,0.00047476717014723004,0.0001822916674427688,-0.0011258125305175781,1.0,0.0005,0
64,208000,-473.2095890045166,-4.73209587097168,2080,-0.00015241925872366835,2350.213897705078,2.1219388097524643,1175.0855560302734,63.79567339550704,0.000855784849705458,0.0002604166766104754,-0.003814101219177246,1.0,0.0005,0
65,211200,-453.348304271698,-4.533482813835144,2112,-0.0011123507003016897,2072.7545852661133,2.118546262383461,1036.3549728393555,62.31295640487224,0.0007251361819277678,0.0004427083331393078,-0.002105712890625,1.0,0.0005,0
66,214400,-471.8021731376648,-4.718021593093872,2144,-0.0005771525304165692,2271.9983673095703,2.125691294670105,1135.9773635864258,66.00342253036797,0.0009437338977710591,0.0016145833360496908,-0.0014071464538574219,1.0,0.0005,0
67,217600,-469.5919933319092,-4.695919942855835,2176,3.4974686009547895e-06,2158.194778442383,2.1306743174791336,1079.0760803222656,66.79961801553145,0.0007700545050972141,0.0011979166592936963,-0.0011028051376342773,1.0,0.0005,0
68,220800,-460.9137020111084,-4.609137029647827,2208,-0.000107683162440253,2157.9290313720703,2.121207118034363,1078.9431686401367,64.35123477270827,0.00043033109523155923,0.0,-0.0011751651763916016,1.0,0.0005,0
69,224000,-462.19616317749023,-4.621961731910705,2240,-0.00022393106492657466,2106.636360168457,2.129426822066307,1053.2966804504395,64.06835092883557,0.000677879593127384,0.00039062499490682967,-0.0012810230255126953,1.0,0.0005,0
70,227200,-446.1709690093994,-4.461709673404694,2272,-0.0002477412395456291,1956.0071411132812,2.1343113631010056,977.9819831848145,61.56556087592617,0.0018901797666336913,0.0056510417307436,-0.0009050369262695312,1.0,0.0005,0
71,230400,-453.17445850372314,-4.531744494438171,2304,-0.0008269981464945619,2042.3217391967773,2.1216524243354797,1021.1388130187988,62.75138153601438,0.0008085398845884404,0.0019791666272794828,-0.001568436622619629,1.0,0.0005,0
72,233600,-487.0238370895386,-4.870238418579102,2336,0.0001744018815044157,2336.621627807617,2.1189583837985992,1168.2897720336914,68.38860883656889,0.0010911542501623088,0.0020572916910168715,-0.0012019872665405273,1.0,0.0005,0
73,236800,-419.73136806488037,-4.1973136305809025,2368,-0.00037039102977054483,1709.0940017700195,2.116511970758438,854.5254669189453,58.07341933110729,0.0006943771113021564,0.0,-0.0014808177947998047,1.0,0.0005,0
74,240000,-473.35037994384766,-4.733504009246826,2400,-0.0010351396938372837,2172.120376586914,2.112183094024658,1086.0380477905273,67.35601070756093,0.0015104190622429246,0.005755208294431213,-0.0009427070617675781,1.0,0.0005,0
75,243200,-459.01282691955566,-4.590128364562989,2432,0.0002481960304718811,2067.37003326416,2.105523318052292,1033.6642227172852,65.8382121133618,0.00042180461821381317,0.0,-0.0006122589111328125,1.0,0.0005,0
76,246400,-426.3724732398987,-4.263724627494812,2464,-0.00014925082074679352,1819.976432800293,2.1028310507535934,909.9670295715332,60.94671518402174,0.00048177396058753856,0.0,-0.0009090900421142578,1.0,0.0005,0
77,249600,-435.78400468826294,-4.357840056419373,2496,-0.0005904142842215743,1884.2522583007812,2.1077834218740463,942.1044578552246,63.49889751477167,0.0006156818316191536,0.0001302083401242271,-0.0006208419799804688,1.0,0.0005,0
78,252800,-442.4802899360657,-4.4248029088974,2528,-5.0881304250793846e-05,1960.955680847168,2.1056125164031982,980.4567413330078,61.70520160952583,0.0009095570717369958,0.00020833334201597609,-0.0012238025665283203,1.0,0.0005,0
79,256000,-465.93459701538086,-4.659345989227295,2560,-0.0005813196768835738,2107.954376220703,2.1044136583805084,1053.9555625915527,66.0926445890218,0.0005674229050789531,5.208333459449932e-05,-0.0018451213836669922,1.0,0.0005,0
80,259200,-448.50134658813477,-4.485013184547424,2592,-0.0013224606169996989,1981.7770919799805,2.1023472994565964,990.8661880493164,65.8616494461894,0.0012566942907603228,0.005755208258051425,-0.0007976293563842773,1.0,0.0005,0
81,262400,-460.71036767959595,-4.607103943824768,2624,-0.00035140980363923546,2073.845588684082,2.0996448546648026,1036.9014434814453,66.24630004400387,0.0009908841043404341,0.003749999981664587,-0.0008374452590942383,1.0,0.0005,0
82,265600,-445.7264642715454,-4.457264704704285,2656,-0.0005873686999526839,1949.9580917358398,2.11729896068573,974.9572982788086,65.14636153681204,0.0008093788006823591,0.0010937500046566129,-0.0009773969650268555,1.0,0.0005,0
83,268800,-462.4658145904541,-4.624658174514771,2688,-0.00020490318208743474,2187.433807373047,2.11020827293396,1093.695571899414,66.6082709687762,0.0009449858215481734,0.0017708333434711676,-0.0004634857177734375,1.0,0.0005,0
84,272000,-511.30798149108887,-5.1130798721313475,2720,-0.00043268729583223475,2701.5726928710938,2.1079349368810654,1350.7648162841797,75.52978520467877,0.0007468685805640393,0.0015104166996025015,-7.832050323486328e-05,1.0,0.0005,0
85,275200,-481.61567306518555,-4.816156721115112,2752,0.00034364126502683945,2298.4990997314453,2.1162712275981903,1149.2287521362305,69.70917643560097,0.0009164202633662074,0.000937500019063009,-0.000706791877746582,1.0,0.0005,0
86,278400,-467.49415349960327,-4.674941506385803,2784,-0.000232681065053697,2140.4338607788086,2.1213419288396835,1070.1954536437988,68.10923150274903,0.0009027900766802018,0.0009374999863211997,-0.0005668401718139648,1.0,0.0005,0
87,281600,-451.18994426727295,-4.511899447441101,2816,0.00031821398117859445,1964.8096923828125,2.110126793384552,982.3840713500977,65.09710044087842,0.0008057226925763782,0.0016666666851961054,-0.00045108795166015625,1.0,0.0005,0
88,284800,-441.20473861694336,-4.4120472812652585,2848,-0.0008387307366408692,1857.0959014892578,2.1114612370729446,928.5260047912598,63.82333710882813,0.0008856671121299574,0.0006510416642413475,-0.0004971027374267578,1.0,0.0005,0
89,288000,-427.56775856018066,-4.275677542686463,2880,0.00010711816324460166,1725.358757019043,2.1256934106349945,862.6582374572754,62.14783834293485,0.0008332590541619508,0.000989583339105593,-0.00043320655822753906,1.0,0.0005,0
90,291200,-468.0085029602051,-4.680084915161133,2912,-0.00019223565777171103,2037.5992431640625,2.117961898446083,1018.778247833252,68.25063307862729,0.000531889317358634,0.0002604166620585602,-0.0006972551345825195,1.0,0.0005,0
91,294400,-465.8245725631714,-4.658245868682862,2944,-0.00041297658057359854,2055.2320251464844,2.115051284432411,1027.594467163086,69.02718765614554,0.0006502448093221324,0.0004947916604578495,-0.0001480579376220703,1.0,0.0005,0
92,297600,-447.27992010116577,-4.472799124717713,2976,-0.00022770119480375328,1914.7793579101562,2.119872197508812,957.3682632446289,64.84375180350617,0.0005781209165439888,2.604166729724966e-05,-0.0005244016647338867,1.0,0.0005,0
93,300800,-458.20939922332764,-4.582094039916992,3008,-0.0006922884879925206,2057.403060913086,2.1182368099689484,1028.6796646118164,66.89629399077967,0.0005565096745959962,0.0,-0.00034606456756591797,1.0,0.0005,0
94,304000,-468.6612501144409,-4.686612682342529,3040,9.899251236067386e-05,2148.2386169433594,2.10843725502491,1074.0982971191406,69.23223624983802,0.0008632883188971876,2.604166729724966e-05,-0.00011277198791503906,1.0,0.0005,0
95,307200,-451.428608417511,-4.514286196231842,3072,-0.001030875599590253,1940.9173431396484,2.1080369502305984,970.4365501403809,65.34526227461174,0.0008363537604061107,0.002447916704113595,-0.0004429817199707031,1.0,0.0005,0
96,310400,-432.77113676071167,-4.327711260318756,3104,0.0003641768934530276,1742.7563705444336,2.1039556115865707,871.3575134277344,61.7041773381643,0.0008630181448558736,0.00018229166380479,-0.00027298927307128906,1.0,0.0005,0
97,313600,-450.791184425354,-4.507911906242371,3136,-6.826071787102705e-05,1912.3092651367188,2.1075464338064194,956.1334838867188,65.5244032330811,0.0004892756395526332,0.0,-0.0005218982696533203,1.0,0.0005,0
98,316800,-442.2176866531372,-4.4221767139434816,3168,-0.000346758408865,1843.6771545410156,2.114827573299408,921.8170776367188,64.68053932813928,0.0005561044036432283,0.0003906249985448085,-3.707408905029297e-05,1.0,0.0005,0
99,320000,-422.7793312072754,-4.227793397903443,3200,0.00025116405930322716,1684.4101104736328,2.11347559094429,842.1841735839844,61.108060389757156,0.0011466495129759005,0.0022395833148038946,-8.106231689453125e-05,1.0,0.0005,0
100,323200,-443.1618366241455,-4.431618399620056,3232,-0.0003743226258423604,1814.4306716918945,2.113518178462982,907.1938285827637,64.86026265379041,0.0012737585100246129,0.0034375001159787644,-0.00010383129119873047,1.0,0.0005,0
101,326400,-456.7387957572937,-4.567387833595276,3264,-0.0005147671037654122,1915.823371887207,2.1145312041044235,957.8900260925293,65.89706356124952,0.0006178967777266066,0.001328125024883775,-0.00021827220916748047,1.0,0.0005,0
102,329600,-444.6608672142029,-4.446608860492706,3296,-0.0002107817619408925,1779.2555923461914,2.09395070374012,889.6066474914551,62.20240697124973,0.0005267403663544534,5.208333459449932e-05,-0.0006182193756103516,1.0,0.0005,0
103,332800,-450.59119606018066,-4.505912022590637,3328,-0.0005787215924817346,1954.3781356811523,2.100188061594963,977.1674880981445,65.03894241061062,0.0004460719850959908,2.604166729724966e-05,-0.00027239322662353516,1.0,0.0005,0
104,336000,-479.42768716812134,-4.7942768621444705,3360,-0.00043607080638707885,2184.483917236328,2.1116754710674286,1092.2204055786133,70.67383457580581,0.0007611919907055607,0.0005208333568589296,-0.00021278858184814453,1.0,0.0005,0
105,339200,-474.6696720123291,-4.746696772575379,3392,-0.00021726949184697197,2091.479118347168,2.1104676425457,1045.7182312011719,68.76854944601655,0.0005244156052419545,0.0,-8.678436279296875e-05,1.0,0.0005,0
106,342400,-444.53794527053833,-4.445379257202148,3424,-0.00016502829877662606,1817.0267791748047,2.108303114771843,908.4921531677246,63.9045402854681,0.00039956056144839253,0.0,-4.649162292480469e-05,1.0,0.0005,0
107,345600,-444.96657943725586,-4.449665670394897,3456,-4.2056315732175165e-06,1898.9496154785156,2.1127926856279373,949.4536781311035,64.46329950541258,0.0004709045231840621,0.0,-0.0004526376724243164,1.0,0.0005,0
108,348800,-455.1838970184326,-4.551839046478271,3488,-0.00018398841833633384,1844.4803314208984,2.1054161936044693,922.2189292907715,65.20244373008609,0.00033645441487871886,0.0,-0.0002034902572631836,1.0,0.0005,0
109,352000,-497.42655658721924,-4.974265480041504,3520,-6.365706651734193e-05,2323.1749572753906,2.1075613647699356,1161.5663223266602,72.9842939064838,0.0003777757053177955,0.0,-0.0003050565719604492,1.0,0.0005,0
110,355200,-446.9491820335388,-4.46949185848236,3552,-0.00024172465583216507,1752.401512145996,2.109693020582199,876.1794128417969,63.64333388302475,0.0004430959060648023,7.812499825377017e-05,-8.07046890258789e-05,1.0,0.0005,0
111,358400,-459.6416416168213,-4.596416249275207,3584,-0.0004449579391003766,1925.3796997070312,2.1148679852485657,962.6682548522949,66.60481916600838,0.0005562546145944877,7.812500189174898e-05,0.0001398921012878418,1.0,0.0005,0
112,361600,-486.7746777534485,-4.867746548652649,3616,0.00018925235480615754,2222.089080810547,2.113341063261032,1111.0236053466797,70.28003953350708,0.0006097255042056756,0.0,0.00012761354446411133,1.0,0.0005,0
113,364800,-458.81028842926025,-4.588102898597717,3648,-0.0005539014042614809,1941.9667205810547,2.111150339245796,970.9616966247559,66.02021997096017,0.001255845833384867,0.001119791664677905,-0.0003603696823120117,1.0,0.0005,0
114,368000,-452.0170474052429,-4.520170469284057,3680,-0.00029163256334574506,1913.0027389526367,2.109455332159996,956.4799842834473,64.59380283299834,0.0011385330121817215,0.0019791666527453344,-0.0001360177993774414,1.0,0.0005,0
115,371200,-460.5980772972107,-4.6059808254241945,3712,2.078561212037755e-06,2001.1316528320312,2.1098383516073227,1000.5447311401367,65.54421349801123,0.0004638319895781915,0.0,-5.6862831115722656e-05,1.0,0.0005,0
116,374400,-476.4352722167969,-4.7643527841568,3744,-0.0005753660645910763,2073.81697845459,2.1118433326482773,1036.8868026733398,69.46080377325416,0.0004686435285072262,0.0,9.119510650634766e-05,1.0,0.0005,0
117,377600,-466.74331521987915,-4.667433104515076,3776,-3.4813260300192717e-05,1987.7442016601562,2.1176113188266754,993.8508987426758,66.64768461417407,0.0006156864149040485,0.0,6.902217864990234e-05,1.0,0.0005,0
118,380800,-482.46550464630127,-4.824654974937439,3808,-0.0011634417191679347,2068.5162658691406,2.1080078929662704,1034.2358856201172,69.31343797361478,0.000690054632401111,0.0002604166802484542,0.00011938810348510742,1.0,0.0005,0
119,384000,-470.74194717407227,-4.707419490814209,3840,0.0007601788106149088,1981.1134490966797,2.0961397886276245,990.5365295410156,67.34388248762116,0.001510558024165845,0.002213541629316751,-0.00017774105072021484,1.0,0.0005,0
120,387200,-427.5939531326294,-4.27593964099884,3872,-0.0006439098689133838,1705.6030349731445,2.097457379102707,852.7798919677734,60.324459025170654,0.0012407683525459106,0.002057291734672617,8.940696716308594e-06,1.0,0.0005,0
121,390400,-433.72404861450195,-4.337240567207337,3904,-0.00048657369083238144,1667.5852584838867,2.1047685593366623,833.7710990905762,61.481417620088905,0.0008408872006391045,0.0009114583372138441,0.00013953447341918945,1.0,0.0005,0
122,393600,-435.6456255912781,-4.356456294059753,3936,-0.0001888709783268716,1741.1312942504883,2.1061152666807175,870.5443916320801,61.19554035877809,0.0006460242407235674,0.00015625000742147677,4.5299530029296875e-05,1.0,0.0005,0
123,396800,-438.67326498031616,-4.386732568740845,3968,-0.00030977477057381186,1765.063980102539,2.114072725176811,882.5105400085449,61.17940167244524,0.00042788342244710046,0.0,0.0001035928726196289,1.0,0.0005,0
124,400000,-449.36312770843506,-4.493631134033203,4000,-1.604164557944543e-05,1896.680320739746,2.1185940504074097,948.3189659118652,63.46104977466166,0.0004550736947527758,0.0,-9.775161743164062e-06,1.0,0.0005,0
